smiles,ΔfH°(298.15 K)
CCCCC1(COO)CO1,-68.06
CCCCC1(OO)COC1,-66.60
CCCCC1OC1COO,-66.47
CCCCC1OCC1OO,-66.21
CCCCCC(=O)COO,-89.41
CCCCCC(C=O)OO,-85.08
O=c1ccc2c(o1)cccc2,-41.66
O=c1ccoc2c1cccc2,-32.25
O=CCC(CC(C)C)OO,-88.95
O=CCCCC(OO)(C)C,-96.06
O=CCCCC(OO)CC,-90.97
OOC(C(=O)C)CC(C)C,-95.85
OOC(C(=O)CC(C)C)C,-95.63
OOC(C(=O)CC)C(C)C,-95.96
OOC(C(C)(C)C)C(C)C,-74.26
OOC(C(C)C)CC(=O)C,-98.48
OOC(C(C)C)CC1OC1,-69.92
OOC(C(C)C)CCC=O,-92.81
OOC(C=O)CCC(C)C,-87.82
OOC(C1CC(O1)(C)C)C,-81.24
OOC(C1CC(O1)C)(C)C,-80.23
OOC(C1CCCCO1)C,-91.49
OOC(C1CCO1)C(C)C,-71.49
OOC(C1OC1)CC(C)C,-68.57
OOC(C1OC1C(C)C)C,-72.29
OOC(C1OC1C)C(C)C,-71.65
OOC(CC(=O)C(C)C)C,-97.85
OOC(CC(C)(C)C)(C)C,-78.60
OOC(CC1CCCO1)C,-89.65
OOC(CC1CCO1)(C)C,-76.11
OOC(CC1OC1(C)C)C,-78.22
OOC(CC1OC1C)(C)C,-77.29
OOC(CCC(=O)C)(C)C,-104.63
OOC(CCC(=O)CC)C,-100.03
OOC(CCC(C=O)C)C,-92.73
OOC(CCC1CCO1)C,-72.12
OOC(CCC1COC1)C,-65.81
OOC(CCC1OC1C)C,-73.45
OOC(CCCC(=O)C)C,-100.34
OOC(CCCC1CO1)C,-69.84
OOC1C(C)OC1C(C)C,-75.13
OOC1CC(C)OC(C1)C,-93.61
OOC1CC(C)OCC1C,-93.25
OOC1CC(OC1(C)C)C,-95.23
OOC1CC(OC1C)(C)C,-95.38
OOC1CCC(OC1)CC,-90.06
OOC1CCOC(C1)(C)C,-94.38
OOC1CCOC1C(C)C,-88.06
OOC1COC(C1)C(C)C,-88.77
OOC1COC1CC(C)C,-68.28
OOCC(=O)CCC(C)C,-91.74
OOCC(CC(C)(C)C)C,-74.45
OOCC(CC(C)C)(C)C,-73.76
OOCC(CCC(=O)C)C,-96.91
OOCC1CC(O1)C(C)C,-74.28
OOCC1CCC(OC1)C,-91.31
OOCC1OC1CC(C)C,-67.13
OOCCC(=O)CC(C)C,-94.42
OOCCC1CC(O1)(C)C,-79.84
OOCCC1CCCCO1,-90.13
OOCCC1OC1C(C)C,-70.41
OOCCCC(=O)C(C)C,-97.29
OOCCCC1CCCO1,-86.74
OOCCCC1OCC1C,-70.38
OOCCCCC(=O)CC,-94.60
OOCCCCC1CCO1,-68.74
OOCCCCC1OC1C,-71.48
C#C[C]1C=CC(C=C1)(O)C=O,33.92
C#CC1=C[CH]C=C[C@@]1(O)C=O,35.32
C[C@@H](C1(O)C=C[CH]C=C1)C#C,56.29
C=C/C=C/[C]1C=CC(C=C1)O,32.54
C=C/C=C/[C]1C=CC=C[C@H]1O,34.87
C=C/C=C/C1(O)C=C[CH]C=C1,42.98
C=C/C=C/OC1C=C[CH]C=C1,60.19
C=C/C=C\C1(O)C=C[CH]C=C1,45.84
C=C[C]1C=CC(C=C1)(C)C=O,24.92
C=C=C(C1(O)C=C[CH]C=C1)C,54.33
C=C=CCC1(O)C=C[CH]C=C1,55.61
C=CC(=C)C1(O)C=C[CH]C=C1,42.92
C=CC1=C[C@](C=C[CH]1)(C)C=O,33.15
C=CC1=C[CH]C=C[C@@]1(C)C=O,29.27
CC#CCC1(O)C=C[CH]C=C1,52.38
CC/[C]=C/c1ccc(cc1)O,38.16
CC/[C]=C/c1cccc(c1)O,37.85
CC/[C]=C/c1ccccc1O,33.81
CC=C=CC1(O)C=C[CH]C=C1,55.59
O[C@]1(C=O)C=C([CH]C=C1)C#C,38.76
O[C@H]1C=C([CH]C=C1)/C=C/C=C,41.09
O=C/C=C/[C]1C=CC(=O)C=C1,-8.19
C=C/C=C/C[C@@H]1CCC=CC1,29.68
C=C/C=C/C[C@H]1CCCC=C1,25.32
C=C/C=C/CC1=CCCCC1,23.78
C=C/C=C\C[C@@H]1CCC=CC1,30.81
C=C/C=C\C[C@H]1CCCC=C1,31.15
C=C/C=C\CC1=CCCCC1,24.96
CC(=COc1ccccc1)C,-9.86
CC(C1OCOC1=O)OO,-151.07
CC(Cc1ccccc1)(C)C,-15.17
CC(OO)CC(=O)OC=O,-161.89
CC/C=C/c1ccc(cc1)O,-20.11
CC/C=C/c1cccc(c1)O,-20.36
CC/C=C/c1ccccc1O,-20.11
Cc1cc(C)c(c(c1C)C)C,-16.57
Cc1ccc(cc1)C(C)(C)C,-14.52
Cc1cccc(c1)C(C)(C)C,-14.35
CC1OC1C(=O)OCOO,-130.33
CCC(=O)C(=O)OCOO,-149.63
CCC(C(=O)OC=O)OO,-158.94
CCC(c1ccccc1)(C)C,-12.57
CCC[C@H](c1ccccc1)C,-11.29
CCOc1ccc(cc1)C=C,-10.79
COC(=O)C(OO)CC=O,-149.31
O=C/C=C/c1ccc(cc1)O,-38.54
O=C/C=C\c1ccc(cc1)O,-34.79
O=C1OC(=O)c2c1cccc2,-91.31
O=Cc1cc(C)ccc1C=O,-43.13
O=Cc1ccc(cc1)C(=O)C,-49.22
O=Cc1cccc(c1)C(=O)C,-48.65
O=Cc1ccccc1C(=O)C,-45.87
OC(=O)/C=C/c1ccccc1,-57.61
OC(=O)/C=C\c1ccccc1,-52.41
OOC(C(=O)C(=O)OC)C,-147.51
OOC(C(=O)OC)C(=O)C,-153.82
OOC(C(=O)OC)C1CO1,-124.68
OOC(CC(=O)OC)C=O,-149.99
OOC1C(C)OCOC1=O,-146.60
OOC1COC1C(=O)OC,-124.18
OOCC(=O)CC(=O)OC,-152.46
OOCC1CC(=O)OCO1,-146.90
OOCC1OC1C(=O)OC,-125.68
OOCCC(=O)C(=O)OC,-148.17
OOCCC1OCOC1=O,-151.54
OOCOC(=O)C1CCO1,-128.44
OOCOC(=O)CC(=O)C,-160.41
OOCOC(=O)CC1CO1,-132.54
C/C=C(/OC1C=C[CH]C=C1)\C,22.23
C/C=C/CC1(O)C=C[CH]C=C1,14.58
C/C=C/OC1(C)C=C[CH]C=C1,19.71
C/C=C\CC1(O)C=C[CH]C=C1,15.63
C/C=C\OC1(C)C=C[CH]C=C1,18.85
C[C@]1(C=O)C=C(CC)[CH]C=C1,1.86
C=C[C@@H](C1(O)C=C[CH]C=C1)C,15.79
C=C[C]1C=CC(C=C1)(O)C=O,-9.51
C=C[C]1C=CC=C[C@]1(O)C=O,-5.28
C=CC1=C[C@](C=C[CH]1)(O)C=O,-3.79
CC(=C)OC1(C)C=C[CH]C=C1,16.26
CC(=CC1(O)C=C[CH]C=C1)C,13.60
CC(=COC1C=C[CH]C=C1)C,21.87
CC(=O)[C]1C=CC(C=C1)(C)C,-9.99
CC(=O)C1=C[CH]C=CC1(C)C,-8.21
CC(=O)C1=CC(C=C[CH]1)(C)C,-6.17
CC(=O)CC1(C)C=C[CH]C=C1,0.55
CC[C]1C=CC(C=C1)(C)C=O,4.51
CCC1=C[CH]C=C[C@@]1(C)C=O,1.95
CCOc1ccc(cc1)[C]=O,-17.60
CCOc1ccc(cc1)[CH]C,-3.39
COC1=C[C](C=C)C=CC1=O,-16.64
O/C=C\[CH]c1ccc(cc1)O,-25.38
O=C[C@@H]1C=C[CH]C(=C1)C(=O)C,-16.00
O=C[C@@H]1C=C[CH]C=C1C(=O)C,-21.21
O=C[C]1C=CC(C=C1)(C)C=O,-15.87
O=C[CH]Cc1ccc(cc1)O,-23.78
O=CC1=C[C@](C=C[CH]1)(C)C=O,-11.68
O=CC1=C[CH]C=C[C@@]1(C)C=O,-18.07
O=CC1C=C[C](C=C1)C(=O)C,-19.62
OC/[C]=C/c1ccc(cc1)O,10.73
OC/C=C/[C]1C=CC(=O)C=C1,-21.76
C1COC(O1)c1ccccc1,-50.07
CC(Oc1ccccc1)(C)C,-41.95
CC/C=C\1/C=CC(=O)C(=C1)O,-53.48
CC[C@@H](c1ccccc1C)O,-46.32
Cc1ccc(c(c1)C(=O)O)C,-85.59
Cc1ccc(c(c1)C)C(=O)O,-85.91
CCc1ccc(cc1)C(=O)O,-84.31
CCc1cccc(c1)C(=O)O,-84.25
CCc1ccccc1C(=O)O,-81.94
CCOc1ccc(cc1)C=O,-57.12
COC(=O)c1cccc(c1)C,-77.07
COC(=O)c1ccccc1C,-74.84
COC(c1ccccc1)(C)C,-37.69
COc1cc(C=C)ccc1O,-46.04
O/C=C/[C@@H](c1ccccc1)O,-48.41
O/C=C\[C@@H](c1ccccc1)O,-50.74
OC(=O)c1cc(C)cc(c1)C,-87.62
OC(=O)c1ccc(c(c1)C)C,-87.48
OC(=O)c1cccc(c1C)C,-83.78
OC(=O)CCc1ccccc1,-82.75
OC/C=C(/c1ccccc1)\O,-53.74
OC/C=C(\c1ccccc1)/O,-49.56
OC/C=C/c1ccc(cc1)O,-50.18
OC/C=C\c1ccc(cc1)O,-47.98
OC[C@@H]1O[C@@H]1c1ccccc1,-35.39
OC[C@H]1COc2c1cccc2,-57.41
OC[C@H]1O[C@@H]1c1ccccc1,-37.52
OOCC(C(=O)CO)(O)C,-163.49
[C]#Cc1cccc2c1cccc2,172.51
[CH2]Cc1ccc(c(c1)OC)O,-24.16
[CH2]Oc1cc(C=O)ccc1O,-45.26
[O]OCc1ccc(c(c1)C)C,16.86
[O]OCc1ccc(cc1C)C,16.87
C#CC1=Cc2c([C]=C1)cccc2,158.41
C#Cc1cccc2=CC=C[C]=c12,158.60
C/C=C/OC1(O)C=C[CH]C=C1,-14.12
C/C=C\OC1(O)C=C[CH]C=C1,-14.96
C[C@@]1(C=O)C=C(CO)[CH]C=C1,-28.22
C[C@@]1(O)C=C[CH]C=C1C(=O)C,-44.59
C[C@@H]1C=C[CH]C=C1C(=O)OC,-47.24
C[C@]1(C=O)C=C([CH]C=C1)OC,-21.77
C1=CC2=C=CC=C3[C]2C(=C1)C=C3,124.31
C1=Cc2c3C(=[C]1)C=Cc3ccc2,123.46
c1cc2cccc3c2c(c1)C=[C]3,128.68
CC(=C)OC1(O)C=C[CH]C=C1,-20.49
CC(=O)[C]1C=CC(C=C1)(C)O,-43.92
CC(=O)C1=C[C@](C=C[CH]1)(C)O,-40.89
CC(=O)CC1(O)C=C[CH]C=C1,-36.24
CC(=O)OC1(C)C=C[CH]C=C1,-45.92
CC(C1(C)C=C[CH]C=C1)(O)C,-19.25
CC(C1(O)C=C[CH]C=C1)(C)C,-16.83
CC(OC1(C)C=C[CH]C=C1)C,-10.62
CC(OC1C=C[CH]C=C1)(C)C,-9.37
CC[C@H]([C]1C=CC(=O)C=C1)O,-47.66
CC[C]1C=CC(C=C1)(O)C=O,-32.83
CC1=C[C](COO)C(=C)C=C1,18.11
Cc1ccc(cc1CO[O])C,17.15
CCC1=C[C@](C=C[CH]1)(O)C=O,-32.59
CCC1=C[CH]C=C[C@@]1(O)C=O,-33.63
CO[C@H](C1(C)C=C[CH]C=C1)C,-7.49
COC(=O)[C]1C=CC(C=C1)C,-47.46
COC(=O)C1(C)C=C[CH]C=C1,-42.10
COC(=O)C1=C[C@@H](C=C[CH]1)C,-44.09
COC(C1C=C[CH]C=C1)(C)C,-7.35
COC1=C(O)[C]=CC(=C1)C=O,-27.97
COC1=C(O)C=[C]C(=C1)C=O,-29.46
COC1=C(O)C=CC(=[C]1)C=O,-27.98
COC1=C[CH][C@](C=C1)(C)C=O,-20.74
COc1cc([C]=O)ccc1O,-53.42
COc1cc([CH2])ccc1OC,-21.94
O[C@@H]1C=C[CH]C(=C1)C(C)(C)C,-15.59
O[C@@H]1C=C[CH]C=C1C(C)(C)C,-16.14
O=C[C@@H]1C=C[CH]C(=C1)C(=O)O,-66.68
O=C[C@@H]1C=C[CH]C=C1C(=O)O,-70.58
O=C[C]1C=CC(=O)C(=C1)OC,-57.22
O=C[C]1C=CC(C=C1)(O)C=O,-51.57
O=C[CH]Oc1ccc(cc1)O,-51.34
O=CC1=C[C@](C=C[CH]1)(O)C=O,-47.74
O=CC1=C[CH]C=C[C@@]1(O)C=O,-50.83
O=CC1C=C[C](C=C1)C(=O)O,-70.16
OC(=O)[C]1C=CC(C=C1)(C)C,-60.38
OC(=O)C1=C[CH]C=CC1(C)C,-58.70
OC(=O)C1=CC(C=C[CH]1)(C)C,-57.13
OC[C]1C=CC(C=C1)(C)C=O,-28.40
OC1C=C[C](C=C1)C(C)(C)C,-13.34
OCC1=C[CH]C=C[C@@]1(C)C=O,-29.87
OCCC[C]1C=CC(=O)C=C1,-44.73
OOC[C]1C=CC(=CC1=C)C,18.29
C#Cc1ccc2c(c1)cccc2,91.97
C#Cc1cccc2c1cccc2,89.70
c1cc2cccc3c2c(c1)C=C3,62.52
c1ccc2-c3c(-c2c1)cccc3,99.35
CC(=C(C)C)C1CCCCC1,-32.98
CC(=O)c1cc(O)cc(c1)O,-105.56
CC(=O)c1ccc(c(c1)O)O,-107.65
CC(C1=C(CCC1)C(C)C)C,-33.73
CC[C@@H](c1ccc(cc1)O)O,-80.58
CC[C@H](c1ccc(cc1)O)O,-81.05
CC1=C(CCCC1)C(C)(C)C,-30.36
CC1=C[C@H](CCC1)C(C)(C)C,-35.22
CC1=CC[C@H](CC1)C(C)(C)C,-36.65
CCC(C1=C(C)CCC1)(C)C,-31.15
CCC1=C(CCCC1)C(C)C,-34.00
COC1=CC(=C)C=C(C1=O)O,-75.48
COc1cc(C=O)ccc1O,-93.97
OCCCc1ccc(cc1)O,-77.59
OOC(c1ccccc1)(C)C,-25.93
OOCc1ccc(c(c1)C)C,-21.38
OOCc1ccc(cc1C)C,-21.84
OOCc1ccccc1C=O,-33.82
[CH]=Cc1ccc2c(c1)cccc2,116.43
[CH2][C@@H]1CC[C@H](CC1)C(C)(C)C,-8.19
[CH2][C@@H]1CCC[C@H](C1)C(C)(C)C,-7.37
[CH2][C@@H]1CCCC[C@H]1C(C)(C)C,-4.79
[CH2][C@@H]1CCCCCCC1(C)C,6.92
[CH2][C@H]1CCC[C@H](C1)C(C)(C)C,-8.20
[CH2][C@H]1CCCCCCC[C@@H]1C,11.52
[CH2][C@H]1CCCCCCC[C@H]1C,9.20
[CH2]C1(C)CCCCCCCC1,9.68
[CH2]C1CCCCCCCCC1,11.16
[CH2]CC[C@H](C(C)(C)C)CC=C,10.68
[CH2]CCC[C@@H](C(C)(C)C)C=C,7.88
[CH2]CCCC/C=C/C(C)(C)C,6.40
[CH2]CCCC/C=C\C(C)(C)C,10.34
[CH2]CCCCC(=C)C(C)(C)C,7.91
[CH2]CCCCCCC/C=C/C,11.58
[CH2]CCCCCCC/C=C\C,12.59
[CH2]CCCCCCC=C(C)C,8.74
[CH2]CCCCCCCC(=C)C,10.44
[O]Cc1cccc(c1O)OC,-53.62
C[C@@]1(O)C=C[CH]C=C1C(=O)O,-94.58
C[C@@H]([C]1CCCCC1)C(C)C,-14.45
C[C@@H]1[CH]CC[C@@H](C1)C(C)(C)C,-15.10
C[C@@H]1[CH]CCC[C@H]1C(C)(C)C,-10.23
C[C@@H]1CC[C@@H](C[CH]1)C(C)(C)C,-13.57
C[C@@H]1CCC[C@H]([CH]1)C(C)(C)C,-9.57
C[C@@H]1CCCCCCC1(C)[CH2],7.71
C[C@H](C(C)(C)C)[C]1CCCC1,-11.15
C[C@H]1[CH]CC[C@@H](C1)C(C)(C)C,-13.40
C[C@H]1CC[C@@H](C[CH]1)C(C)(C)C,-15.17
C[C@H]1CCCC[C]1C(C)(C)C,-12.25
C[C@H]1CCCCCCC1(C)[CH2],7.41
C[C](C1CCCCCCC1)C,3.29
C[C](CCCCCC(=C)C)C,3.99
C[C]1CCCCCCCCC1,1.33
C[CH][C@@H]1CCCCCC[C@H]1C,4.70
C[CH][C@H]1CCCCCC[C@H]1C,5.21
C[CH]C1CCCCCCCC1,8.43
C[CH]CCCCCC/C=C/C,8.81
C[CH]CCCCCC/C=C\C,9.57
C[CH]CCCCCCC(=C)C,7.61
C[CH]CCCCCCCC=C,11.11
C=C=C1[CH]C=Cc2c1cccc2,102.49
C=C=C1C=Cc2c([CH]1)cccc2,104.26
C=CCC[C@@H](C(C)(C)C)C[CH2],10.63
C=CCCC[C@H](C(C)(C)C)[CH2],8.83
C=CCCCC[CH]C(C)(C)C,6.79
C=CCCCCCC[C](C)C,7.64
C1=CC=C([C]=C1)c1ccccc1,111.25
C1=CC=C(C=[C]1)c1ccccc1,111.09
CC([C@@H]1CCCC1(C)[CH2])(C)C,-2.15
CC([C@H]1CCCC1(C)[CH2])(C)C,-6.10
CC([CH]C1(C)CCCC1)(C)C,-6.18
CC([CH]C1(C)CCCCC1)C,-9.93
CC([CH]C1CCCCC1)(C)C,-10.21
CC(=O)[C]1C=CC(C=C1)(O)O,-79.29
CC(=O)C1=C[CH]C=CC1(O)O,-81.76
CC(=O)C1=CC(C=C[CH]1)(O)O,-76.76
CC(=O)OC1(O)C=C[CH]C=C1,-86.29
CC(C[C]1CCCCC1)(C)C,-13.11
CC(C1([CH2])CCCCC1)(C)C,-5.74
CC(C1(C)CCCC[CH]1)(C)C,-12.38
CC(C1(O)C=C[CH]C=C1)(O)C,-57.23
CC(OC1(O)C=C[CH]C=C1)C,-48.59
CC[C@H]([C@H]([C]1CCCC1)C)C,-5.96
CC[C@H]([CH]C1(C)CCCC1)C,-3.66
CC[C@H](C[C]1CCCCC1)C,-13.60
CC[C@H](C1([CH2])CCCCC1)C,-8.82
CC[C@H]1CCC[C](C1)C(C)C,-13.47
CC[C]1CC[C@H](C1)C(C)(C)C,-8.28
CC[C]1CCC(CC1)C(C)C,-14.65
CC[C]1CCC[C@@H]1C(C)(C)C,-13.66
CC[C]1CCCC[C@H]1C(C)C,-13.58
CC1CCCCCCC[CH]C1,6.32
CC1CCCCCCCC[CH]1,4.38
CCC(C1([CH2])CCCC1)CC,-2.61
CCC[C@H]([C]1CCCCC1)C,-13.42
CCC[C@H](C1([CH2])CCCC1)C,-4.44
CCC[CH]C1(C)CCCCC1,-13.22
CCCC(C1CCC[CH]1)(C)C,-4.53
CCCC[C@H]([C]1CCCC1)C,-5.52
CCCC[CH]C1(C)CCCC1,-6.69
COC(=O)[C]1C=CC(C=C1)O,-79.51
COC(=O)C1(O)C=C[CH]C=C1,-76.23
COC(=O)C1=C[C@@H](C=C[CH]1)O,-76.80
COC(=O)C1=C[CH]C=C[C@H]1O,-81.29
COC1=C[C@](C=C[CH]1)(O)C=O,-58.65
COC1=C[CH][C@@](C=C1)(O)C=O,-58.22
COC1=C[CH]C=C[C@]1(O)C=O,-57.56
O[C@]1(C=O)C=C(CO)[CH]C=C1,-62.34
OC(=O)[C]1C=CC(C=C1)(C)O,-94.18
OC(=O)C1=C[C@](C=C[CH]1)(C)O,-91.51
OC[C@H](c1ccc(cc1)O)[O],-58.48
OC[C]1C=CC(C=C1)(O)C=O,-62.64
OCC1=C[CH]C=C[C@@]1(O)C=O,-65.07
C[C@@]1(O)CC[C@@H]2C[C@H]1C2(C)C,-59.32
C[C@@]1(O)CC[C@H]2C[C@@H]1C2(C)C,-59.82
C[C@]1(O)CC[C@@H]2C[C@H]1C2(C)C,-59.91
C[C@]1(O)CC[C@H]2C[C@@H]1C2(C)C,-59.32
C=Cc1ccc2c(c1)cccc2,53.06
C=Cc1cccc2c1cccc2,54.78
c1cc2cccc3c2c(c1)CC3,37.27
c1ccc(cc1)c1ccccc1,42.65
CC(=C)[C@@H]1[C@@H](C)CC[C@@]1(C)O,-66.63
CC(=C)[C@@H]1[C@@H](C)CC[C@]1(C)O,-68.76
CC(=C)[C@@H]1[C@H](C)CC[C@@]1(C)O,-64.58
CC(=C)[C@@H]1[C@H](C)CC[C@]1(C)O,-63.81
CC(=C)[C@@H]1CC[C@@]([C@@H]1C)(C)O,-66.10
CC(=C)[C@@H]1CC[C@@]([C@H]1C)(C)O,-67.64
CC(=C)[C@@H]1CC[C@@](CC1)(C)O,-70.06
CC(=C)[C@@H]1CC[C@]([C@@H]1C)(C)O,-65.48
CC(=C)[C@@H]1CC[C@]([C@H]1C)(C)O,-66.43
CC(=C)[C@@H]1CC[C@](CC1)(C)O,-71.06
CC(=C)[C@H]1[C@@H](C)CC[C@@]1(C)O,-63.88
CC(=C)[C@H]1[C@@H](C)CC[C@]1(C)O,-61.15
CC(=C)[C@H]1[C@H](C)CC[C@@]1(C)O,-68.92
CC(=C)[C@H]1[C@H](C)CC[C@]1(C)O,-66.07
CC(=C)[C@H]1CC[C@@]([C@@H]1C)(C)O,-66.41
CC(=C)[C@H]1CC[C@@]([C@H]1C)(C)O,-65.48
CC(=C)[C@H]1CC[C@]([C@@H]1C)(C)O,-67.58
CC(=C)[C@H]1CC[C@]([C@H]1C)(C)O,-66.13
CC(=C1CCC(CC1)(C)O)C,-70.53
CC1CCCCCCCCC1,-38.74
CCC1(CCCC1)C(C)(C)C,-54.15
COc1cccc(c1O)OC,-97.12
OOCOc1ccccc1C,-50.87
C[C]1C=CC(=C2C=CC=C2)C=C1,70.52
C1=C[CH]C(=CC1)c1ccccc1,72.28
C1=CC(C=C[CH]1)c1ccccc1,72.51
C1=CCC(=C[CH]1)c1ccccc1,69.37
CC[C@H](C(CC(C)C)(C)C)[CH2],-19.36
Cc1cccc(c1)[C]1C=CC=C1,70.87
OC(=O)[C]1C=CC(C=C1)(O)O,-129.48
OC(=O)C1=C[CH]C=CC1(O)O,-131.53
OC(=O)C1=CC(C=C[CH]1)(O)O,-127.39
C1=CC(C=CC1)c1ccccc1,49.80
C1=CC[C@@H](C=C1)c1ccccc1,49.88
C1=CC=C(CC1)c1ccccc1,46.12
C1=CCC(=CC1)c1ccccc1,47.12
C1CC=C(C=C1)c1ccccc1,46.98
CC(C(C(C)C)(C(C)C)C)C,-61.63
CC(C(C)(C)C)(C(C)(C)C)C,-62.05
CC(C(CC(C)(C)C)(C)C)C,-68.05
Cc1cc2ccccc2c(c1)C,19.16
Cc1cc2ccccc2cc1C,18.91
Cc1ccc(c2c1cccc2)C,20.19
Cc1ccc(cc1)C1=CC=CC1,43.79
Cc1ccc(cc1)C1=CCC=C1,44.57
Cc1ccc(cc1)C1C=CC=C1,49.29
Cc1ccc2c(c1)c(C)ccc2,19.13
Cc1ccc2c(c1)cc(cc2)C,18.46
Cc1ccc2c(c1)ccc(c2)C,18.42
Cc1ccc2c(c1)cccc2C,19.23
Cc1ccc2c(c1C)cccc2,21.00
Cc1cccc(c1)C1=CC=CC1,43.78
Cc1cccc(c1)C1=CCC=C1,44.57
Cc1cccc(c1)C1C=CC=C1,49.27
Cc1cccc2c1c(C)ccc2,26.17
Cc1cccc2c1cccc2C,20.22
CCC(C(C)(C)C)(CC)CC,-61.58
CCC(C(CC)(C)C)(CC)C,-63.46
CCC(CC(C)(C)C)(CC)C,-67.34
CCC(CC(CC)(C)C)(C)C,-66.87
CCCC(C(CC)(C)C)(C)C,-67.01
O=C1C=Cc2c(C1=C)cccc2,21.65
O=Cc1ccc2c(c1)cccc2,7.04
O=Cc1cccc2c1cccc2,7.68
OOCOc1ccccc1O,-85.78
[CH]1CC=C[C@H](C1)c1ccccc1,69.81
[CH]1CCC(=CC1)c1ccccc1,67.66
C1[CH]CC(=CC1)c1ccccc1,67.80
C1=C[CH][C@H](CC1)c1ccccc1,54.65
C1=CC[C@@H]([CH]C1)c1ccccc1,69.79
C1=CC[C@H](C[CH]1)c1ccccc1,54.52
C1=CC[C](CC1)c1ccccc1,59.46
C1C[CH]C(=CC1)c1ccccc1,53.86
C1CC=C[C@@H]([CH]1)c1ccccc1,70.32
C1CC=C[C](C1)c1ccccc1,49.04
Cc1ccc(cc1)[C]1CC=CC1,56.63
Cc1ccc(cc1)[C]1CCC=C1,48.50
Cc1ccc(cc1)C1=CC[CH]C1,65.38
O=C[C@H]1C=C[CH]c2c1cccc2,33.76
O=C[C@H]1C=Cc2c([CH]1)cccc2,38.78
O=C[C]1C=CCc2c1cccc2,27.39
O=CC1=C[CH]c2c(C1)cccc2,24.57
O=CC1=CCc2c([CH]1)cccc2,30.01
C1=C[C@H](CC1)Cc1ccccc1,31.45
C1=CC[C@@H](CC1)c1ccccc1,22.62
C1=CCC(C1)Cc1ccccc1,31.32
C1CC=C[C@H](C1)c1ccccc1,22.58
C1CCC(=CC1)c1ccccc1,20.05
Cc1ccc(cc1)[C@H]1CCC=C1,23.84
Cc1ccc(cc1)C1=CCCC1,20.14
Cc1cccc(c1)[C@@H]1C=CCC1,23.80
Cc1cccc(c1)C1=CCCC1,20.12
Cc1cccc2c1c(O)ccc2,-11.67
Cc1ccccc1C1=CCCC1,22.44
COc1ccc2c(c1)cccc2,-1.62
COc1cccc2c1cccc2,-1.59
O=C1C=CC=C[C@@H]1C1C=CC=C1,38.37
O=C1C=Cc2c(C1=O)cccc2,-18.62
Oc1ccc2c(c1C)cccc2,-14.11
Oc1ccccc1C1C=CC=C1,16.37
[CH]1CCC(CC1)c1ccccc1,41.64
[O]Oc1ccc2c(c1)cccc2,53.66
[O]Oc1cccc2c1cccc2,54.42
C[C@@H]1[CH]C[C@H](C1)c1ccccc1,47.73
C[C@@H]1[CH]CC[C@H]1c1ccccc1,46.56
C[C@@H]1CCC[C]1c1ccccc1,30.41
C[C@H]1CC[C@@H]([CH]1)c1ccccc1,48.38
C=C/C=C/[C]1C=CC(C=C1)C=O,44.65
C=C/C=C/[C]1C=CC=C[C@H]1C=O,45.21
C=C/C=C/C1=C[C@@H](C=C[CH]1)C=O,53.08
C=CCC[C](c1ccccc1)C,49.85
C1C[CH]C(C1)Cc1ccccc1,49.28
C1CC[C](C1)Cc1ccccc1,42.50
C1CC[C](CC1)c1ccccc1,31.35
C1CCC([CH]C1)c1ccccc1,41.44
C1CCC(C[CH]1)c1ccccc1,41.56
C1CCC(C1)[CH]c1ccccc1,36.61
CC1(CC[CH]C1)c1ccccc1,47.49
CC1(CCC[CH]1)c1ccccc1,47.94
Cc1ccc(cc1)[C]1CCCC1,29.18
CO[C@H]1C=C[CH]c2c1cccc2,24.66
CO[C@H]1C=Cc2c([CH]1)cccc2,29.95
COC1=C[CH]c2c(C1)cccc2,18.61
COC1=C[CH]Cc2c1cccc2,21.66
COC1=CCc2c([CH]1)cccc2,21.56
C1CCC(CC1)c1ccccc1,-5.99
CC1(CCCC1)c1ccccc1,-1.71
Cc1ccc(cc1)C1CCCC1,-2.45
Cc1cccc(c1)C1CCCC1,-2.45
O=CCCC(C(=O)C=O)OO,-123.42
OOC(C(=O)C(C)(C)C)(C)C,-102.18
OOC(C(C)(C)C)C1COC1,-74.56
OOC(C(C=O)(C)C)C(C)C,-96.18
OOC(C1(C)COC1)C(C)C,-74.93
OOC(C1OCC1(C)C)(C)C,-83.24
OOC(CC1(C)COC1)(C)C,-77.19
OOC1(C)COC1C(C)(C)C,-81.59
OOC1(C)COCC(C1)(C)C,-101.09
OOC1(COC1)CC(C)(C)C,-75.44
OOC1C(C)(C)COC1(C)C,-100.02
OOC1C(C)COCC1(C)C,-96.94
OOCC(C(=O)C(C)(C)C)C,-101.24
OOCC(C(=O)C(C)C)(C)C,-101.72
OOCC(C1OC1(C)C)(C)C,-79.85
OOCC(C1OCC1(C)C)C,-78.23
OOCC(C1OCC1C)(C)C,-79.65
OOCC(CC(C)C)(C=O)C,-94.95
OOCC(CC(C=O)(C)C)C,-98.25
OOCC(CC1(C)CO1)(C)C,-77.09
OOCC(CC1(C)COC1)C,-72.48
OOCC(CC1COC1)(C)C,-71.05
OOCC1(C)COC(C1)(C)C,-101.84
OOCC1(C)COC1C(C)C,-76.85
OOCC1(C)COCC(C1)C,-97.81
